Date,Open,High,Low,Close,Adj Close,Volume
2022-12-30,16641.330078,16643.427734,16408.474609,16602.585938,16602.585938,15929162910
2022-12-31,16603.673828,16628.986328,16517.519531,16547.496094,16547.496094,11239186456
2023-01-01,16547.914063,16630.439453,16521.234375,16625.080078,16625.080078,9244361700
2023-01-02,16625.509766,16759.343750,16572.228516,16688.470703,16688.470703,12097775227
2023-01-03,16688.847656,16760.447266,16622.371094,16679.857422,16679.857422,13903079207
2023-01-04,16680.205078,16964.585938,16667.763672,16863.238281,16863.238281,18421743322
2023-01-05,16863.472656,16884.021484,16790.283203,16836.736328,16836.736328,13692758566
2023-01-06,16836.472656,16991.994141,16716.421875,16951.968750,16951.968750,14413662913
2023-01-07,16952.117188,16975.017578,16914.191406,16955.078125,16955.078125,7714767174
2023-01-08,16954.146484,17091.144531,16924.050781,17091.144531,17091.144531,9768827914
2023-01-09,17093.992188,17389.957031,17093.992188,17196.554688,17196.554688,18624736866
2023-01-10,17192.949219,17484.720703,17162.990234,17446.292969,17446.292969,15808338949
2023-01-11,17446.359375,17934.896484,17337.994141,17934.896484,17934.896484,18372283782
2023-01-12,18117.593750,19030.087891,17995.203125,18869.587891,18869.587891,34971338710
2023-01-13,18868.906250,19964.322266,18753.164063,19909.574219,19909.574219,29225029694
2023-01-14,19910.537109,21075.142578,19907.828125,20976.298828,20976.298828,38967784639
2023-01-15,20977.484375,20993.748047,20606.986328,20880.798828,20880.798828,19298407543
2023-01-16,20882.224609,21360.875000,20715.746094,21169.632813,21169.632813,26792494050
2023-01-17,21175.833984,21438.660156,20978.533203,21161.519531,21161.519531,24999983362
2023-01-18,21161.050781,21564.501953,20541.544922,20688.781250,20688.781250,30005625418
2023-01-19,20686.746094,21163.011719,20685.380859,21086.792969,21086.792969,21152848261
2023-01-20,21085.373047,22692.357422,20919.126953,22676.552734,22676.552734,28799154319
2023-01-21,22677.427734,23282.347656,22511.833984,22777.625000,22777.625000,32442278429
2023-01-22,22777.986328,23056.730469,22387.900391,22720.416016,22720.416016,24746386230
2023-01-23,22721.087891,23126.486328,22654.304688,22934.431641,22934.431641,26518700512
2023-01-24,22929.626953,23134.011719,22549.744141,22636.468750,22636.468750,26405069715
2023-01-25,22639.267578,23722.099609,22406.076172,23117.859375,23117.859375,30685366709
2023-01-26,23108.955078,23237.078125,22911.373047,23032.777344,23032.777344,26357839322
2023-01-27,23030.716797,23417.720703,22654.593750,23078.728516,23078.728516,25383335641
2023-01-28,23079.964844,23165.896484,22908.845703,23031.089844,23031.089844,14712928379
2023-01-29,23031.449219,23919.890625,22985.070313,23774.566406,23774.566406,27423687259
2023-01-30,23774.648438,23789.347656,22657.582031,22840.138672,22840.138672,27205595568
2023-01-31,22840.796875,23225.021484,22765.568359,23139.283203,23139.283203,22837828665
2023-02-01,23137.835938,23764.539063,22877.750000,23723.769531,23723.769531,26683255504
2023-02-02,23720.824219,24167.210938,23468.595703,23471.871094,23471.871094,32066936882
2023-02-03,23469.412109,23678.103516,23279.955078,23449.322266,23449.322266,27083066007
2023-02-04,23446.320313,23556.949219,23291.794922,23331.847656,23331.847656,15639298538
2023-02-05,23332.248047,23423.435547,22841.759766,22955.666016,22955.666016,19564262605
2023-02-06,22954.021484,23119.279297,22692.025391,22760.109375,22760.109375,23825006542
2023-02-07,22757.267578,23310.974609,22756.257813,23264.291016,23264.291016,27187964471
2023-02-08,23263.416016,23367.958984,22731.097656,22939.398438,22939.398438,25371367758
2023-02-09,22946.566406,22996.437500,21773.974609,21819.039063,21819.039063,32572572185
2023-02-10,21819.005859,21941.185547,21539.392578,21651.183594,21651.183594,27078406594
2023-02-11,21651.841797,21891.410156,21618.449219,21870.875000,21870.875000,16356226232
2023-02-12,21870.902344,22060.994141,21682.828125,21788.203125,21788.203125,17821046406
2023-02-13,21787.000000,21898.414063,21460.087891,21808.101563,21808.101563,23918742607
2023-02-14,21801.822266,22293.140625,21632.394531,22220.804688,22220.804688,26792596581
2023-02-15,22220.585938,24307.841797,22082.769531,24307.841797,24307.841797,32483312909
2023-02-16,24307.349609,25134.117188,23602.523438,23623.474609,23623.474609,39316664596
2023-02-17,23621.283203,24924.041016,23460.755859,24565.601563,24565.601563,41358451255
2023-02-18,24565.296875,24798.835938,24468.373047,24641.277344,24641.277344,19625427158
2023-02-19,24640.027344,25093.054688,24327.642578,24327.642578,24327.642578,25555105670
2023-02-20,24336.623047,25020.458984,23927.910156,24829.148438,24829.148438,28987376573
2023-02-21,24833.048828,25126.851563,24200.363281,24436.353516,24436.353516,31252098714
2023-02-22,24437.417969,24472.339844,23644.318359,24188.843750,24188.843750,30199996781
2023-02-23,24190.718750,24572.089844,23693.919922,23947.492188,23947.492188,30476264066
2023-02-24,23946.007813,24103.705078,23007.072266,23198.126953,23198.126953,26811744928
2023-02-25,23200.125000,23210.210938,22861.558594,23175.375000,23175.375000,16100721565
2023-02-26,23174.150391,23654.367188,23084.220703,23561.212891,23561.212891,16644534842
2023-02-27,23561.451172,23857.890625,23205.878906,23522.871094,23522.871094,22660763494
2023-02-28,23521.837891,23585.384766,23077.650391,23147.353516,23147.353516,20535363434
2023-03-01,23150.929688,23880.632813,23088.626953,23646.550781,23646.550781,24662841200
2023-03-02,23647.019531,23739.138672,23245.021484,23475.466797,23475.466797,20386398516
2023-03-03,23476.632813,23479.347656,22213.238281,22362.679688,22362.679688,26062404610
2023-03-04,22362.923828,22405.177734,22198.980469,22353.349609,22353.349609,11166012913
2023-03-05,22354.144531,22613.685547,22307.142578,22435.513672,22435.513672,13317001733
2023-03-06,22436.816406,22584.292969,22331.314453,22429.757813,22429.757813,17353192895
2023-03-07,22428.322266,22527.417969,22011.261719,22219.769531,22219.769531,22765452204
2023-03-08,22216.441406,22268.896484,21708.050781,21718.080078,21718.080078,22536575684
2023-03-09,21720.080078,21802.716797,20210.306641,20363.021484,20363.021484,30364664171
2023-03-10,20367.001953,20370.595703,19628.253906,20187.244141,20187.244141,39578257695
2023-03-11,20187.876953,20792.525391,20068.660156,20632.410156,20632.410156,30180288176
2023-03-12,20628.029297,22185.031250,20448.806641,22163.949219,22163.949219,29279035521
2023-03-13,22156.406250,24550.837891,21918.199219,24197.533203,24197.533203,49466362688
2023-03-14,24201.765625,26514.716797,24081.183594,24746.074219,24746.074219,54622230164
2023-03-15,24770.925781,25240.615234,23964.910156,24375.960938,24375.960938,43655701450
2023-03-16,24373.457031,25190.326172,24225.111328,25052.789063,25052.789063,33866061747
2023-03-17,25055.123047,27787.812500,24955.169922,27423.929688,27423.929688,50730261335
2023-03-18,27448.117188,27725.953125,26636.261719,26965.878906,26965.878906,35723036817
2023-03-19,26969.503906,28440.560547,26907.716797,28038.675781,28038.675781,37769448859
2023-03-20,28041.601563,28527.724609,27242.880859,27767.236328,27767.236328,44774027664
2023-03-21,27768.392578,28439.562500,27439.646484,28175.816406,28175.816406,36102192830
2023-03-22,28158.720703,28803.335938,26759.996094,27307.437500,27307.437500,33382021890
2023-03-23,27301.957031,28729.843750,27183.363281,28333.972656,28333.972656,24220433689
2023-03-24,28324.111328,28388.437500,27039.265625,27493.285156,27493.285156,25980310960
2023-03-25,27487.337891,27791.826172,27196.234375,27494.707031,27494.707031,13383005987
2023-03-26,27495.523438,28178.144531,27445.046875,27994.330078,27994.330078,13878363192
2023-03-27,27994.068359,28037.925781,26606.689453,27139.888672,27139.888672,18188895178
2023-03-28,27132.888672,27460.718750,26677.818359,27268.130859,27268.130859,17783600385
2023-03-29,27267.031250,28619.542969,27259.662109,28348.441406,28348.441406,20684945906
2023-03-30,28350.140625,29159.902344,27720.160156,28033.562500,28033.562500,22435349951
2023-03-31,28032.261719,28639.896484,27583.714844,28478.484375,28478.484375,19001327598
2023-04-01,28473.332031,28802.457031,28297.171875,28411.035156,28411.035156,10876469901
2023-04-02,28462.845703,28518.958984,27884.087891,28199.308594,28199.308594,12284641999
2023-04-03,28183.080078,28475.623047,27276.720703,27790.220703,27790.220703,19556501327
2023-04-04,27795.273438,28433.742188,27681.304688,28168.089844,28168.089844,15284538859
2023-04-05,28169.726563,28739.238281,27843.763672,28177.984375,28177.984375,17052315986
2023-04-06,28175.226563,28178.384766,27738.759766,28044.140625,28044.140625,13837809380
2023-04-07,28038.966797,28111.593750,27794.031250,27925.859375,27925.859375,10861680497
2023-04-08,27920.513672,28159.863281,27883.386719,27947.794922,27947.794922,9373255556
2023-04-09,27952.367188,28532.830078,27828.480469,28333.050781,28333.050781,12175322951
2023-04-10,28336.027344,29771.464844,28189.271484,29652.980469,29652.980469,19282400094
2023-04-11,29653.679688,30509.083984,29609.300781,30235.058594,30235.058594,20121259843
2023-04-12,30231.582031,30462.480469,29725.574219,30139.052734,30139.052734,18651929926
2023-04-13,29892.740234,30539.845703,29878.623047,30399.066406,30399.066406,17487721001
2023-04-14,30409.562500,31005.607422,30044.498047,30485.699219,30485.699219,22659995079
2023-04-15,30490.750000,30601.740234,30245.882813,30318.496094,30318.496094,11940685378
2023-04-16,30315.976563,30555.537109,30157.832031,30315.355469,30315.355469,12854816417
2023-04-17,30317.146484,30319.197266,29275.371094,29445.044922,29445.044922,17872186762
2023-04-18,29449.091797,30470.302734,29154.849609,30397.552734,30397.552734,19480529496
2023-04-19,30394.187500,30411.054688,28669.898438,28822.679688,28822.679688,24571565421
2023-04-20,28823.683594,29076.400391,28037.257813,28245.988281,28245.988281,21340360360
2023-04-21,28249.230469,28349.968750,27177.365234,27276.910156,27276.910156,20759504330
2023-04-22,27265.894531,27872.142578,27169.570313,27817.500000,27817.500000,13125734602
2023-04-23,27816.144531,27820.244141,27400.314453,27591.384766,27591.384766,12785446832
2023-04-24,27591.730469,27979.982422,27070.849609,27525.339844,27525.339844,17703288330
2023-04-25,27514.873047,28371.078125,27207.931641,28307.597656,28307.597656,17733373139
2023-04-26,28300.058594,29995.837891,27324.548828,28422.701172,28422.701172,31854242019
2023-04-27,28428.464844,29871.546875,28402.886719,29473.787109,29473.787109,27153445027
2023-04-28,29481.013672,29572.791016,28929.609375,29340.261719,29340.261719,17544464887
2023-04-29,29336.566406,29452.455078,29088.042969,29248.488281,29248.488281,10662634333
2023-04-30,29245.515625,29952.029297,29114.021484,29268.806641,29268.806641,14652199272
2023-05-01,29227.103516,29329.935547,27680.792969,28091.568359,28091.568359,18655599976
2023-05-02,28087.175781,28881.298828,27924.123047,28680.537109,28680.537109,16432924527
2023-05-03,28680.494141,29259.533203,28178.388672,29006.308594,29006.308594,19122972518
2023-05-04,29031.304688,29353.185547,28694.039063,28847.710938,28847.710938,15548678514
2023-05-05,28851.480469,29668.908203,28845.509766,29534.384766,29534.384766,17936566518
2023-05-06,29538.859375,29820.126953,28468.966797,28904.623047,28904.623047,15913866714
2023-05-07,28901.623047,29157.517578,28441.367188,28454.978516,28454.978516,11301355486
2023-05-08,28450.457031,28663.271484,27310.134766,27694.273438,27694.273438,19122903752
2023-05-09,27695.068359,27821.400391,27375.601563,27658.775391,27658.775391,14128593256
2023-05-10,27654.636719,28322.687500,26883.669922,27621.755859,27621.755859,20656025026
2023-05-11,27621.085938,27621.941406,26781.826172,27000.789063,27000.789063,16724343943
2023-05-12,26987.662109,27055.646484,25878.429688,26804.990234,26804.990234,19313599897
2023-05-13,26807.769531,27030.482422,26710.873047,26784.078125,26784.078125,9999171605
2023-05-14,26788.974609,27150.976563,26661.355469,26930.638672,26930.638672,10014858959
2023-05-15,26931.384766,27646.347656,26766.097656,27192.693359,27192.693359,14413231792
2023-05-16,27171.513672,27299.304688,26878.947266,27036.650391,27036.650391,12732238816
2023-05-17,27035.470703,27465.927734,26600.144531,27398.802734,27398.802734,15140006925
2023-05-18,27401.650391,27466.527344,26415.101563,26832.208984,26832.208984,15222938600
2023-05-19,26826.753906,27128.619141,26700.210938,26890.128906,26890.128906,11258983301
2023-05-20,26888.841797,27155.158203,26843.277344,27129.585938,27129.585938,7044911360
2023-05-21,27118.423828,27265.917969,26706.921875,26753.826172,26753.826172,8647416921
2023-05-22,26749.892578,27045.734375,26549.734375,26851.277344,26851.277344,11056770492
2023-05-23,26855.960938,27434.683594,26816.179688,27225.726563,27225.726563,13697203143
2023-05-24,27224.603516,27224.603516,26106.576172,26334.818359,26334.818359,16299104428
2023-05-25,26329.460938,26591.519531,25890.593750,26476.207031,26476.207031,13851122697
2023-05-26,26474.181641,26916.669922,26343.949219,26719.291016,26719.291016,12711619225
2023-05-27,26720.181641,26888.882813,26621.140625,26868.353516,26868.353516,7892015141
2023-05-28,26871.158203,28193.449219,26802.751953,28085.646484,28085.646484,14545229578
2023-05-29,28075.591797,28432.039063,27563.876953,27745.884766,27745.884766,15181308984
2023-05-30,27745.123047,28044.759766,27588.501953,27702.349609,27702.349609,13251081851
2023-05-31,27700.529297,27831.677734,26866.453125,27219.658203,27219.658203,15656371534
2023-06-01,27218.412109,27346.105469,26671.720703,26819.972656,26819.972656,14678970415
2023-06-02,26824.556641,27303.861328,26574.644531,27249.589844,27249.589844,14837415000
2023-06-03,27252.324219,27317.052734,26958.003906,27075.128906,27075.128906,8385597470
2023-06-04,27075.123047,27407.019531,26968.224609,27119.066406,27119.066406,9360912318
2023-06-05,27123.109375,27129.982422,25445.167969,25760.097656,25760.097656,21513292646
2023-06-06,25732.109375,27313.820313,25434.867188,27238.783203,27238.783203,21929670693
2023-06-07,27235.650391,27332.181641,26146.988281,26345.998047,26345.998047,19530045082
2023-06-08,26347.654297,26797.513672,26246.664063,26508.216797,26508.216797,11904824295
2023-06-09,26505.923828,26770.289063,26339.314453,26480.375000,26480.375000,11015551640
2023-06-10,26481.761719,26531.044922,25501.835938,25851.240234,25851.240234,19872933189
2023-06-11,25854.031250,26203.439453,25668.986328,25940.167969,25940.167969,10732609603
2023-06-12,25934.285156,26087.919922,25675.197266,25902.500000,25902.500000,11677889997
2023-06-13,25902.941406,26376.351563,25728.365234,25918.728516,25918.728516,14143474486
2023-06-14,25920.257813,26041.800781,24902.152344,25124.675781,25124.675781,14265717766
2023-06-15,25121.673828,25735.308594,24797.167969,25576.394531,25576.394531,15837384409
2023-06-16,25575.283203,26463.173828,25245.357422,26327.462891,26327.462891,16324646965
2023-06-17,26328.679688,26769.394531,26174.492188,26510.675781,26510.675781,11090276850
2023-06-18,26510.457031,26675.925781,26325.890625,26336.212891,26336.212891,9565695129
2023-06-19,26335.441406,26984.611328,26312.832031,26851.029297,26851.029297,12826986222
2023-06-20,26841.664063,28388.968750,26668.791016,28327.488281,28327.488281,22211859147
2023-06-21,28311.310547,30737.330078,28283.410156,30027.296875,30027.296875,33346760979
2023-06-22,29995.935547,30495.998047,29679.158203,29912.281250,29912.281250,20653160491
2023-06-23,29896.382813,31389.539063,29845.214844,30695.468750,30695.468750,24115570085
2023-06-24,30708.738281,30804.148438,30290.146484,30548.695313,30548.695313,12147822496
2023-06-25,30545.150391,31041.271484,30327.943359,30480.261719,30480.261719,12703464114
2023-06-26,30480.523438,30636.029297,29955.744141,30271.130859,30271.130859,16493186997
2023-06-27,30274.320313,31006.787109,30236.650391,30688.164063,30688.164063,16428827944
2023-06-28,30696.560547,30703.279297,29921.822266,30086.246094,30086.246094,14571500779
2023-06-29,30086.187500,30796.250000,30057.203125,30445.351563,30445.351563,13180860821
2023-06-30,30441.353516,31256.863281,29600.275391,30477.251953,30477.251953,26387306197
2023-07-01,30471.847656,30641.289063,30328.865234,30590.078125,30590.078125,9086606733
2023-07-02,30587.269531,30766.140625,30264.019531,30620.769531,30620.769531,10533418042
2023-07-03,30624.515625,31375.613281,30586.513672,31156.439453,31156.439453,15271884873
2023-07-04,31156.865234,31325.197266,30659.355469,30777.582031,30777.582031,12810828427
2023-07-05,30778.724609,30877.330078,30225.613281,30514.166016,30514.166016,12481622280
2023-07-06,30507.150391,31460.052734,29892.226563,29909.337891,29909.337891,21129219509
2023-07-07,29907.998047,30434.644531,29777.285156,30342.265625,30342.265625,13384770155
2023-07-08,30346.921875,30374.437500,30080.160156,30292.541016,30292.541016,7509378699
2023-07-09,30291.611328,30427.589844,30085.591797,30171.234375,30171.234375,7903327692
2023-07-10,30172.423828,31026.083984,29985.394531,30414.470703,30414.470703,14828209155
2023-07-11,30417.632813,30788.314453,30358.097656,30620.951172,30620.951172,12151839152
2023-07-12,30622.246094,30959.964844,30228.835938,30391.646484,30391.646484,14805659717
2023-07-13,30387.488281,31814.515625,30268.351563,31476.048828,31476.048828,23686079548
2023-07-14,31474.720703,31582.253906,29966.386719,30334.068359,30334.068359,20917902660
2023-07-15,30331.783203,30407.781250,30263.462891,30295.806641,30295.806641,8011667756
2023-07-16,30297.472656,30437.560547,30089.669922,30249.132813,30249.132813,8516564470
2023-07-17,30249.626953,30336.400391,29685.783203,30145.888672,30145.888672,13240156074
2023-07-18,30147.070313,30233.656250,29556.427734,29856.562500,29856.562500,13138897269
2023-07-19,29862.046875,30184.181641,29794.269531,29913.923828,29913.923828,12128602812
2023-07-20,29915.250000,30195.531250,29638.095703,29792.015625,29792.015625,14655207121
2023-07-21,29805.111328,30045.998047,29733.851563,29908.744141,29908.744141,10972789818
2023-07-22,29908.697266,29991.615234,29664.121094,29771.802734,29771.802734,7873300598
2023-07-23,29790.111328,30330.640625,29741.527344,30084.539063,30084.539063,9220145050
2023-07-24,30081.662109,30093.394531,28934.294922,29176.916016,29176.916016,15395817395
2023-07-25,29178.970703,29353.160156,29062.433594,29227.390625,29227.390625,10266772793
2023-07-26,29225.759766,29675.552734,29113.912109,29354.972656,29354.972656,13497554655
2023-07-27,29353.798828,29560.966797,29099.351563,29210.689453,29210.689453,10770779217
2023-07-28,29212.164063,29521.513672,29125.845703,29319.246094,29319.246094,11218474952
2023-07-29,29319.445313,29396.843750,29264.166016,29356.917969,29356.917969,6481775959
2023-07-30,29357.093750,29443.169922,29059.501953,29275.308594,29275.308594,8678454527
2023-07-31,29278.314453,29489.873047,29131.578125,29230.111328,29230.111328,11656781982
2023-08-01,29230.873047,29675.732422,28657.023438,29675.732422,29675.732422,18272392391
2023-08-02,29704.146484,29987.998047,28946.509766,29151.958984,29151.958984,19212655598
2023-08-03,29161.812500,29375.707031,28959.488281,29178.679688,29178.679688,12780357746
2023-08-04,29174.382813,29302.078125,28885.335938,29074.091797,29074.091797,12036639988
2023-08-05,29075.388672,29102.464844,28957.796875,29042.126953,29042.126953,6598366353
2023-08-06,29043.701172,29160.822266,28963.833984,29041.855469,29041.855469,7269806994
2023-08-07,29038.513672,29244.281250,28724.140625,29180.578125,29180.578125,13618163710
2023-08-08,29180.019531,30176.796875,29113.814453,29765.492188,29765.492188,17570561357
2023-08-09,29766.695313,30093.435547,29376.800781,29561.494141,29561.494141,18379521213
2023-08-10,29563.972656,29688.564453,29354.447266,29429.591797,29429.591797,11865344789
2023-08-11,29424.902344,29517.773438,29253.517578,29397.714844,29397.714844,10195168197
2023-08-12,29399.787109,29465.113281,29357.587891,29415.964844,29415.964844,6194358008
2023-08-13,29416.593750,29441.433594,29265.806641,29282.914063,29282.914063,7329897180
2023-08-14,29283.263672,29660.253906,29124.105469,29408.443359,29408.443359,14013695304
2023-08-15,29408.048828,29439.121094,29088.853516,29170.347656,29170.347656,12640195779
2023-08-16,29169.074219,29221.976563,28701.779297,28701.779297,28701.779297,14949271904
2023-08-17,28699.802734,28745.947266,25409.111328,26664.550781,26664.550781,31120851211
2023-08-18,26636.078125,26808.195313,25668.921875,26049.556641,26049.556641,24026236529
2023-08-19,26047.832031,26249.449219,25802.408203,26096.205078,26096.205078,10631443812
2023-08-20,26096.861328,26260.681641,26004.314453,26189.583984,26189.583984,9036580420
2023-08-21,26188.691406,26220.201172,25846.087891,26124.140625,26124.140625,13371557893
2023-08-22,26130.748047,26135.507813,25520.728516,26031.656250,26031.656250,14503820706
2023-08-23,26040.474609,26786.898438,25804.998047,26431.640625,26431.640625,16985265785
2023-08-24,26431.519531,26554.910156,25914.925781,26162.373047,26162.373047,12871532023
2023-08-25,26163.679688,26248.103516,25786.812500,26047.667969,26047.667969,12406045118
2023-08-26,26047.234375,26107.384766,25983.878906,26008.462891,26008.462891,6034817316
2023-08-27,26008.242188,26165.373047,25965.097656,26089.693359,26089.693359,6913768611
2023-08-28,26089.615234,26198.578125,25880.599609,26106.150391,26106.150391,11002805166
2023-08-29,26102.486328,28089.337891,25912.628906,27727.392578,27727.392578,29368391712
2023-08-30,27726.083984,27760.160156,27069.207031,27297.265625,27297.265625,16343655235
2023-08-31,27301.929688,27456.078125,25752.929688,25931.472656,25931.472656,20181001451
2023-09-01,25934.021484,26125.869141,25362.609375,25800.724609,25800.724609,17202862221
2023-09-02,25800.910156,25970.285156,25753.093750,25868.798828,25868.798828,10100387473
2023-09-03,25869.472656,26087.148438,25817.031250,25969.566406,25969.566406,8962524523
2023-09-04,25968.169922,26081.525391,25657.025391,25812.416016,25812.416016,10680635106
2023-09-05,25814.957031,25858.375000,25589.988281,25779.982422,25779.982422,11094740040
2023-09-06,25783.931641,25953.015625,25404.359375,25753.236328,25753.236328,12752705327
2023-09-07,25748.312500,26409.302734,25608.201172,26240.195313,26240.195313,11088307100
2023-09-08,26245.208984,26414.005859,25677.480469,25905.654297,25905.654297,10817356400
2023-09-09,25905.425781,25921.976563,25810.494141,25895.677734,25895.677734,5481314132
2023-09-10,25895.210938,25978.130859,25640.261719,25832.226563,25832.226563,7899553047
2023-09-11,25831.714844,25883.947266,24930.296875,25162.654297,25162.654297,14600006467
2023-09-12,25160.658203,26451.939453,25133.078125,25833.343750,25833.343750,18657279324
2023-09-13,25837.554688,26376.113281,25781.123047,26228.324219,26228.324219,13072077070
2023-09-14,26228.277344,26774.623047,26171.451172,26539.673828,26539.673828,13811359124
2023-09-15,26533.818359,26840.498047,26240.701172,26608.693359,26608.693359,11479735788
2023-09-16,26606.199219,26754.769531,26473.890625,26568.281250,26568.281250,7402031417
2023-09-17,26567.927734,26617.998047,26445.074219,26534.187500,26534.187500,6774210670
2023-09-18,26532.994141,27414.734375,26415.515625,26754.281250,26754.281250,15615339655
2023-09-19,26760.851563,27488.763672,26681.605469,27211.117188,27211.117188,13807690550
2023-09-20,27210.228516,27379.505859,26864.082031,27132.007813,27132.007813,13281116604
2023-09-21,27129.839844,27152.939453,26389.300781,26567.632813,26567.632813,13371443708
2023-09-22,26564.056641,26726.078125,26495.533203,26579.568359,26579.568359,10578746709
2023-09-23,26578.556641,26634.185547,26520.519531,26579.390625,26579.390625,7404700301
2023-09-24,26579.373047,26716.058594,26221.050781,26256.826172,26256.826172,8192867686
2023-09-25,26253.775391,26421.507813,26011.468750,26298.480469,26298.480469,11997833257
2023-09-26,26294.757813,26389.884766,26090.712891,26217.250000,26217.250000,9985498161
2023-09-27,26209.498047,26817.841797,26111.464844,26352.716797,26352.716797,11718380997
2023-09-28,26355.812500,27259.500000,26327.322266,27021.546875,27021.546875,14079002707
2023-09-29,27024.841797,27225.937500,26721.763672,26911.720703,26911.720703,10396435377
2023-09-30,26911.689453,27091.794922,26888.968750,26967.916016,26967.916016,5331172801
2023-10-01,26967.396484,28047.238281,26965.093750,27983.750000,27983.750000,9503917434
2023-10-02,27976.798828,28494.458984,27347.787109,27530.785156,27530.785156,19793041322
2023-10-03,27508.251953,27667.191406,27216.001953,27429.978516,27429.978516,11407814187
2023-10-04,27429.074219,27826.658203,27248.105469,27799.394531,27799.394531,11143355314
2023-10-05,27798.646484,28091.861328,27375.601563,27415.912109,27415.912109,11877253670
2023-10-06,27412.123047,28252.537109,27215.552734,27946.597656,27946.597656,13492391599
2023-10-07,27946.781250,28028.091797,27870.423828,27968.839844,27968.839844,6553044316
2023-10-08,27971.677734,28102.169922,27740.662109,27935.089844,27935.089844,7916875290
2023-10-09,27934.472656,27989.470703,27302.562500,27583.677734,27583.677734,12007668568
2023-10-10,27589.201172,27715.847656,27301.654297,27391.019531,27391.019531,9973350678
2023-10-11,27392.076172,27474.115234,26561.099609,26873.320313,26873.320313,13648094333
2023-10-12,26873.292969,26921.439453,26558.320313,26756.798828,26756.798828,9392909295
2023-10-13,26752.878906,27092.697266,26686.322266,26862.375000,26862.375000,15165312851
2023-10-14,26866.203125,26969.000000,26814.585938,26861.707031,26861.707031,5388116782
2023-10-15,26858.011719,27289.169922,26817.894531,27159.652344,27159.652344,7098201980
2023-10-16,27162.628906,29448.138672,27130.472656,28519.466797,28519.466797,27833876539
2023-10-17,28522.097656,28618.751953,28110.185547,28415.748047,28415.748047,14872527508
2023-10-18,28413.531250,28889.009766,28174.251953,28328.341797,28328.341797,12724128586
2023-10-19,28332.416016,28892.474609,28177.988281,28719.806641,28719.806641,14448058195
2023-10-20,28732.812500,30104.085938,28601.669922,29682.949219,29682.949219,21536125230
2023-10-21,29683.380859,30287.482422,29481.751953,29918.412109,29918.412109,11541146996
2023-10-22,29918.654297,30199.433594,29720.312500,29993.896484,29993.896484,10446520040
2023-10-23,30140.685547,34370.437500,30097.828125,33086.234375,33086.234375,38363572311
2023-10-24,33077.304688,35150.433594,32880.761719,33901.527344,33901.527344,44934999645
2023-10-25,33916.042969,35133.757813,33709.109375,34502.820313,34502.820313,25254318008
2023-10-26,34504.289063,34832.910156,33762.324219,34156.648438,34156.648438,19427195376
2023-10-27,34156.500000,34238.210938,33416.886719,33909.800781,33909.800781,16418032871
2023-10-28,33907.722656,34399.390625,33874.804688,34089.574219,34089.574219,10160330825
2023-10-29,34089.371094,34743.261719,33947.566406,34538.480469,34538.480469,11160323986
2023-10-30,34531.742188,34843.933594,34110.972656,34502.363281,34502.363281,17184860315
2023-10-31,34500.078125,34719.253906,34083.308594,34667.781250,34667.781250,15758270810
2023-11-01,34657.273438,35527.929688,34170.691406,35437.253906,35437.253906,22446272005
2023-11-02,35441.578125,35919.843750,34401.574219,34938.242188,34938.242188,20998158544
2023-11-03,34942.472656,34942.472656,34133.441406,34732.324219,34732.324219,17158456701
2023-11-04,34736.324219,35256.031250,34616.691406,35082.195313,35082.195313,9561294264
2023-11-05,35090.011719,35340.339844,34594.242188,35049.355469,35049.355469,12412743996
2023-11-06,35044.789063,35286.027344,34765.363281,35037.371094,35037.371094,12693436420
2023-11-07,35047.792969,35892.417969,34545.816406,35443.562500,35443.562500,18834737789
2023-11-08,35419.476563,35994.417969,35147.800781,35655.277344,35655.277344,17295394918
2023-11-09,35633.632813,37926.257813,35592.101563,36693.125000,36693.125000,37762672382
2023-11-10,36702.250000,37493.800781,36362.753906,37313.968750,37313.968750,22711265155
2023-11-11,37310.070313,37407.093750,36773.667969,37138.050781,37138.050781,13924272142
2023-11-12,37133.992188,37227.691406,36779.117188,37054.519531,37054.519531,11545715999
2023-11-13,37070.304688,37405.117188,36399.605469,36502.355469,36502.355469,19057712790
2023-11-14,36491.789063,36753.351563,34948.500000,35537.640625,35537.640625,23857403554
2023-11-15,35548.113281,37964.894531,35383.781250,37880.582031,37880.582031,27365821679
2023-11-16,37879.980469,37934.625000,35545.472656,36154.769531,36154.769531,26007385366
2023-11-17,36164.824219,36704.484375,35901.234375,36596.683594,36596.683594,22445028430
2023-11-18,36625.371094,36839.281250,36233.312500,36585.703125,36585.703125,11886022717
2023-11-19,36585.765625,37509.355469,36414.597656,37386.546875,37386.546875,12915986553
2023-11-20,37374.074219,37756.820313,36882.531250,37476.957031,37476.957031,20888209068
2023-11-21,37469.160156,37631.140625,35813.812500,35813.812500,35813.812500,25172163756
2023-11-22,35756.554688,37856.980469,35670.972656,37432.339844,37432.339844,24397247860
2023-11-23,37420.433594,37643.917969,36923.863281,37289.621094,37289.621094,14214948217
2023-11-24,37296.316406,38415.339844,37261.605469,37720.281250,37720.281250,22922957823
2023-11-25,37721.414063,37892.429688,37617.417969,37796.792969,37796.792969,9099571165
2023-11-26,37796.828125,37820.300781,37162.750000,37479.121094,37479.121094,13744796068
