datetime,open,high,low,close,volume
2018-08-07 17:30:00,7087.52,7150.46,7048.57,7116.41,10473.190369
2018-08-07 23:30:00,7113.01,7119.01,6670.0,6720.06,18617.417497
2018-08-08 05:30:00,6720.63,6721.54,6392.62,6536.32,16546.361179
2018-08-08 11:30:00,6536.32,6560.61,6430.0,6512.69,11211.113873
2018-08-08 17:30:00,6512.67,6520.86,6188.0,6235.48,16831.2494
2018-08-08 23:30:00,6235.5,6356.0,6123.0,6285.0,14961.811867
2018-08-09 05:30:00,6283.27,6388.0,6265.0,6344.73,9660.301314
2018-08-09 11:30:00,6344.71,6366.99,6268.0,6310.83,9162.693531
2018-08-09 17:30:00,6315.81,6550.0,6178.6,6470.87,19298.777095
2018-08-09 23:30:00,6470.87,6622.81,6450.0,6529.79,13819.413171
2018-08-10 05:30:00,6529.79,6575.88,6352.0,6427.78,12185.575248
2018-08-10 11:30:00,6426.17,6476.19,6299.82,6328.51,11025.115722
2018-08-10 17:30:00,6328.0,6527.39,6310.0,6418.35,14471.958897
2018-08-10 23:30:00,6418.35,6423.28,6026.39,6144.01,21352.325035
2018-08-11 05:30:00,6148.13,6177.0,5971.0,6096.14,13181.327398
2018-08-11 11:30:00,6099.41,6170.0,6046.53,6103.66,10439.126468
2018-08-11 17:30:00,6103.66,6488.0,6059.7,6439.0,16451.241642
2018-08-11 23:30:00,6438.28,6454.04,6210.2,6232.35,7061.723047
2018-08-12 05:30:00,6222.55,6370.0,6130.0,6340.38,5984.976943
2018-08-12 11:30:00,6340.38,6374.29,6266.0,6349.21,8075.349085
2018-08-12 17:30:00,6349.21,6370.2,6188.0,6295.94,11670.524036
2018-08-12 23:30:00,6296.97,6472.3,6211.13,6308.33,12836.920648
2018-08-13 05:30:00,6308.56,6377.0,6295.36,6328.47,9010.087052
2018-08-13 11:30:00,6327.01,6545.0,6319.3,6441.34,14677.041873
2018-08-13 17:30:00,6441.35,6480.0,6145.04,6226.02,18710.70441
2018-08-13 23:30:00,6226.02,6297.0,6186.84,6246.35,11497.995448
2018-08-14 05:30:00,6248.25,6250.33,5880.0,5962.72,21414.191551
2018-08-14 11:30:00,5966.0,6071.57,5933.0,6002.0,10326.164234
2018-08-14 17:30:00,6000.98,6164.52,5977.5,6022.83,10936.568529
2018-08-14 23:30:00,6026.0,6219.44,6015.0,6188.08,7509.820777
2018-08-15 05:30:00,6188.08,6374.28,6172.11,6292.05,13206.866041
2018-08-15 11:30:00,6292.05,6451.32,6266.0,6351.69,17095.654809
2018-08-15 17:30:00,6350.54,6609.0,6320.0,6562.77,18739.414488
2018-08-15 23:30:00,6562.77,6588.07,6222.22,6267.16,19764.751688
2018-08-16 05:30:00,6265.27,6339.16,6205.6,6282.53,11963.605761
2018-08-16 11:30:00,6285.93,6480.0,6267.0,6434.65,14544.65942
2018-08-16 17:30:00,6434.82,6476.01,6277.0,6409.12,14324.760205
2018-08-16 23:30:00,6409.12,6442.99,6228.0,6311.75,7682.229232
2018-08-17 05:30:00,6316.0,6525.15,6285.4,6434.52,12066.80813
2018-08-17 11:30:00,6434.52,6555.03,6384.41,6460.83,15988.18155
2018-08-17 17:30:00,6463.42,6562.72,6426.2,6508.01,16291.90858
2018-08-17 23:30:00,6508.01,6585.0,6450.5,6584.49,13504.712543
2018-08-18 05:30:00,6579.04,6620.0,6461.0,6518.23,12931.080306
2018-08-18 11:30:00,6514.32,6533.0,6444.0,6502.72,13078.944517
2018-08-18 17:30:00,6502.71,6515.5,6288.0,6335.82,16737.393835
2018-08-18 23:30:00,6335.88,6437.0,6317.61,6387.96,10994.903514
2018-08-19 05:30:00,6387.96,6393.5,6300.0,6370.95,10989.664394
2018-08-19 11:30:00,6372.23,6450.12,6341.0,6429.41,9726.275676
2018-08-19 17:30:00,6429.41,6469.32,6329.0,6356.19,12465.690868
2018-08-19 23:30:00,6354.6,6541.0,6337.04,6477.53,12009.217056
2018-08-20 05:30:00,6477.53,6530.0,6438.0,6470.79,10555.604766
2018-08-20 11:30:00,6467.11,6483.0,6378.0,6444.8,11547.76801
2018-08-20 17:30:00,6447.62,6500.0,6385.3,6468.21,12469.241269
2018-08-20 23:30:00,6470.2,6479.0,6220.0,6254.84,14862.941215
2018-08-21 05:30:00,6251.0,6341.99,6235.08,6318.02,12546.127299
2018-08-21 11:30:00,6318.02,6490.0,6318.0,6431.12,14349.888235
2018-08-21 17:30:00,6431.13,6458.55,6365.0,6417.49,10055.486641
2018-08-21 23:30:00,6417.49,6500.0,6400.0,6480.0,4618.445233
2018-08-22 05:30:00,6479.98,6882.54,6436.0,6678.0,27611.141627
2018-08-22 11:30:00,6680.0,6707.4,6627.01,6670.01,12452.409206
2018-08-22 17:30:00,6671.93,6689.0,6384.3,6445.5,16542.239351
2018-08-22 23:30:00,6445.23,6475.51,6251.2,6360.89,21303.601175
2018-08-23 05:30:00,6362.57,6451.0,6342.28,6430.56,10535.676862
2018-08-23 11:30:00,6430.56,6449.0,6389.35,6406.61,7986.029151
2018-08-23 17:30:00,6406.61,6494.26,6390.02,6458.67,10013.808679
2018-08-23 23:30:00,6457.32,6576.99,6360.0,6525.01,11822.652133
2018-08-24 05:30:00,6525.0,6538.06,6470.0,6523.04,4521.987495
2018-08-24 11:30:00,6522.21,6573.0,6502.08,6531.5,8531.021901
2018-08-24 17:30:00,6537.04,6630.0,6440.5,6583.95,13164.264815
2018-08-24 23:30:00,6583.09,6725.0,6577.0,6681.64,12088.401111
2018-08-25 05:30:00,6686.98,6789.0,6674.2,6721.11,7237.067533
2018-08-25 11:30:00,6723.0,6726.52,6650.61,6703.46,4220.224714
2018-08-25 17:30:00,6701.01,6757.31,6663.03,6724.06,4954.771024
2018-08-25 23:30:00,6724.99,6770.0,6686.56,6733.64,2808.442658
2018-08-26 05:30:00,6733.64,6775.27,6577.0,6588.65,6733.848078
2018-08-26 11:30:00,6588.65,6720.0,6568.0,6698.76,5403.558677
2018-08-26 17:30:00,6697.01,6743.27,6627.16,6653.99,5052.526744
2018-08-26 23:30:00,6653.99,6725.0,6644.96,6700.0,2917.363709
2018-08-27 05:30:00,6700.0,6737.78,6646.5,6716.09,6721.564094
2018-08-27 11:30:00,6716.08,6733.49,6685.0,6713.01,8273.689003
2018-08-27 17:30:00,6713.01,6768.28,6680.0,6742.01,11435.243108
2018-08-27 23:30:00,6742.0,6940.51,6710.2,6908.64,11316.582542
2018-08-28 05:30:00,6907.26,6943.1,6860.0,6906.61,11348.611846
2018-08-28 11:30:00,6906.61,7050.0,6904.01,7030.0,12077.592915
2018-08-28 17:30:00,7030.0,7091.0,6966.0,7049.92,14012.58258
2018-08-28 23:30:00,7048.31,7135.0,7025.0,7076.11,10914.129822
2018-08-29 05:30:00,7077.0,7089.99,7006.05,7060.01,8515.559073
2018-08-29 11:30:00,7059.0,7133.81,7040.0,7090.0,9387.250702
2018-08-29 17:30:00,7090.0,7118.72,6912.34,7020.27,16296.64973
2018-08-29 23:30:00,7020.26,7070.0,6976.0,7031.22,9053.027887
2018-08-30 05:30:00,7033.21,7063.63,6956.24,6966.5,8143.731392
2018-08-30 11:30:00,6966.5,7006.0,6839.5,6870.14,12308.121451
2018-08-30 17:30:00,6873.99,6905.47,6811.0,6867.31,12381.257609
2018-08-30 23:30:00,6867.31,6998.15,6784.81,6984.84,11883.664168
2018-08-31 05:30:00,6984.84,7023.0,6922.67,7005.01,8119.622481
2018-08-31 11:30:00,7005.01,7011.25,6934.09,6967.4,9595.01524
2018-08-31 17:30:00,6967.68,7079.0,6888.0,7048.71,12834.119181
2018-08-31 23:30:00,7049.11,7089.0,6992.02,7011.21,9918.643736
2018-09-01 05:30:00,7011.21,7079.0,7008.74,7047.0,7721.236907
2018-09-01 11:30:00,7047.01,7113.62,7034.0,7069.01,7450.09835
2018-09-01 17:30:00,7069.34,7225.0,7031.0,7196.31,14348.865505
2018-09-01 23:30:00,7195.52,7275.0,7165.0,7200.01,10803.213331
2018-09-02 05:30:00,7201.57,7242.0,7127.0,7233.66,8923.906273
2018-09-02 11:30:00,7233.66,7345.45,7204.0,7232.0,12910.461563
2018-09-02 17:30:00,7230.75,7316.08,7174.47,7298.39,10473.02811
2018-09-02 23:30:00,7298.38,7333.33,7237.06,7302.01,7507.444406
2018-09-03 05:30:00,7302.0,7325.0,7191.63,7225.0,7222.945765
2018-09-03 11:30:00,7225.02,7275.0,7213.25,7226.6,8123.362266
2018-09-03 17:30:00,7226.6,7308.0,7225.0,7286.01,8662.246063
2018-09-03 23:30:00,7286.0,7338.28,7225.89,7263.02,8387.464277
2018-09-04 05:30:00,7263.0,7297.09,7227.17,7276.33,6443.570105
2018-09-04 11:30:00,7276.33,7349.0,7275.09,7345.0,9019.929607
2018-09-04 17:30:00,7344.17,7410.0,7335.0,7387.72,12302.502605
2018-09-04 23:30:00,7387.6,7409.9,7336.0,7359.06,7534.638201
2018-09-05 05:30:00,7359.05,7394.98,7355.0,7382.74,7692.13066
2018-09-05 11:30:00,7382.74,7397.3,6909.0,6991.9,20319.031206
2018-09-05 17:30:00,6991.02,7050.0,6851.0,6912.82,19829.285889
2018-09-05 23:30:00,6915.99,6995.0,6682.0,6700.0,15874.808512
2018-09-06 05:30:00,6697.27,6725.0,6313.23,6402.86,25650.835104
2018-09-06 11:30:00,6400.1,6450.0,6265.0,6408.65,12947.323421
2018-09-06 17:30:00,6409.41,6533.0,6362.5,6383.0,13333.087084
2018-09-06 23:30:00,6389.05,6544.0,6359.0,6516.01,8713.218618
2018-09-07 05:30:00,6516.84,6544.0,6465.0,6511.4,9655.085297
2018-09-07 11:30:00,6512.07,6536.0,6320.0,6367.0,10582.80398
2018-09-07 17:30:00,6367.0,6480.0,6350.0,6422.37,11556.547865
2018-09-07 23:30:00,6422.36,6460.0,6380.01,6395.54,7111.850908
2018-09-08 05:30:00,6395.54,6459.0,6390.73,6442.61,5681.29284
2018-09-08 11:30:00,6443.49,6478.0,6418.03,6429.01,7456.757234
2018-09-08 17:30:00,6429.01,6434.11,6165.58,6212.33,12589.053215
2018-09-08 23:30:00,6212.33,6215.0,6111.0,6185.05,12487.928882
2018-09-09 05:30:00,6185.06,6206.0,6141.53,6180.18,7083.90741
2018-09-09 11:30:00,6180.18,6441.0,6176.88,6377.77,11929.785278
2018-09-09 17:30:00,6377.77,6436.0,6352.74,6377.25,9121.220444
2018-09-09 23:30:00,6375.57,6400.0,6211.0,6250.81,8919.010688
2018-09-10 05:30:00,6252.26,6373.98,6246.39,6304.02,7855.594058
2018-09-10 11:30:00,6304.02,6346.81,6245.0,6313.0,7720.15873
2018-09-10 17:30:00,6313.0,6346.99,6221.0,6260.11,9157.111492
2018-09-10 23:30:00,6260.11,6321.8,6241.15,6312.0,7706.592152
2018-09-11 05:30:00,6311.99,6404.0,6289.0,6339.35,7979.629325
2018-09-11 11:30:00,6339.36,6361.29,6250.0,6283.75,7339.501619
2018-09-11 17:30:00,6280.77,6303.29,6169.68,6244.0,9802.831131
2018-09-11 23:30:00,6243.67,6323.41,6186.7,6294.91,7982.926515
2018-09-12 05:30:00,6293.0,6305.05,6218.0,6278.5,7415.147892
2018-09-12 11:30:00,6276.45,6285.0,6192.37,6243.74,7275.83109
2018-09-12 17:30:00,6243.76,6318.99,6243.76,6291.0,8139.548041
2018-09-12 23:30:00,6290.52,6360.0,6283.0,6338.62,8603.118916
2018-09-13 05:30:00,6338.62,6439.0,6337.4,6376.37,9098.054234
2018-09-13 11:30:00,6377.0,6488.48,6372.0,6468.0,9219.477584
2018-09-13 17:30:00,6467.5,6535.0,6436.55,6500.92,12177.8681
2018-09-13 23:30:00,6501.05,6519.0,6411.02,6487.38,9969.663189
2018-09-14 05:30:00,6487.39,6584.99,6454.68,6548.48,8777.795049
2018-09-14 11:30:00,6548.49,6583.89,6385.62,6459.28,11002.163949
2018-09-14 17:30:00,6458.52,6523.21,6426.01,6465.63,9098.492953
2018-09-14 23:30:00,6465.99,6545.63,6449.38,6476.63,8294.887326
2018-09-15 05:30:00,6476.63,6527.79,6473.3,6491.05,5950.730791
2018-09-15 11:30:00,6492.17,6559.35,6466.13,6523.51,6172.96249
2018-09-15 17:30:00,6524.26,6565.45,6513.04,6548.02,7514.041401
2018-09-15 23:30:00,6548.02,6549.97,6470.42,6514.96,5605.92193
2018-09-16 05:30:00,6514.96,6524.62,6370.0,6467.15,8575.223192
2018-09-16 11:30:00,6467.16,6520.0,6443.58,6499.35,6754.394044
2018-09-16 17:30:00,6497.74,6511.0,6409.74,6473.99,6124.194914
2018-09-16 23:30:00,6474.0,6517.0,6473.99,6505.0,6114.320747
2018-09-17 05:30:00,6500.08,6533.84,6462.98,6483.02,4802.883581
2018-09-17 11:30:00,6483.03,6510.0,6417.51,6475.94,5973.659171
2018-09-17 17:30:00,6473.05,6475.94,6225.0,6296.07,15640.719434
2018-09-17 23:30:00,6296.09,6320.0,6201.0,6248.69,9569.992552
2018-09-18 05:30:00,6248.69,6287.3,6224.98,6276.01,6738.545232
2018-09-18 11:30:00,6276.26,6296.81,6234.44,6287.65,6843.182414
2018-09-18 17:30:00,6287.65,6390.0,6267.0,6323.6,11638.281058
2018-09-18 23:30:00,6321.94,6368.99,6280.0,6336.45,7400.857966
2018-09-19 05:30:00,6336.39,6369.0,6305.0,6352.34,6305.333747
2018-09-19 11:30:00,6352.3,6369.04,6257.29,6286.42,7373.236531
2018-09-19 17:30:00,6286.42,6348.48,6252.17,6325.56,6846.073427
2018-09-19 23:30:00,6323.32,6517.7,6123.0,6391.89,18519.436377
2018-09-20 05:30:00,6392.0,6427.96,6374.99,6389.05,6242.978927
2018-09-20 11:30:00,6388.99,6440.0,6375.61,6427.88,2753.993333
2018-09-20 17:30:00,6425.03,6449.0,6390.0,6400.51,5057.293608
2018-09-20 23:30:00,6399.99,6540.0,6325.0,6492.0,11134.75886
2018-09-21 05:30:00,6492.0,6579.0,6491.0,6535.85,8868.341881
2018-09-21 11:30:00,6535.85,6770.0,6530.71,6742.23,15421.858315
2018-09-21 17:30:00,6742.23,6779.01,6666.0,6703.34,15892.291462
2018-09-21 23:30:00,6703.2,6784.86,6682.94,6759.02,11596.851805
2018-09-22 05:30:00,6759.01,6839.03,6715.01,6742.41,9809.696878
2018-09-22 11:30:00,6741.48,6744.84,6627.0,6666.78,10278.757667
2018-09-22 17:30:00,6664.13,6714.65,6648.23,6685.0,5355.737242
2018-09-22 23:30:00,6685.0,6760.0,6640.0,6723.05,3905.49888
2018-09-23 05:30:00,6723.05,6745.55,6683.0,6729.1,6039.187151
2018-09-23 11:30:00,6729.11,6788.23,6702.8,6747.24,8566.783036
2018-09-23 17:30:00,6747.27,6755.48,6661.75,6688.59,9587.519387
2018-09-23 23:30:00,6688.6,6725.0,6670.0,6708.0,6092.740199
2018-09-24 05:30:00,6706.81,6730.0,6670.8,6687.76,6572.039147
2018-09-24 11:30:00,6687.76,6693.3,6563.14,6576.98,11801.491831
2018-09-24 17:30:00,6577.05,6654.04,6573.0,6650.01,9614.97737
2018-09-24 23:30:00,6650.02,6666.0,6557.0,6581.39,7317.231562
2018-09-25 05:30:00,6581.42,6584.01,6403.0,6467.49,12770.142283
2018-09-25 11:30:00,6467.55,6474.0,6367.0,6407.99,9718.856006
2018-09-25 17:30:00,6409.98,6456.9,6356.0,6387.2,8419.338253
2018-09-25 23:30:00,6389.17,6448.0,6325.02,6447.54,9392.69291
2018-09-26 05:30:00,6445.11,6476.87,6379.7,6446.83,7387.923585
2018-09-26 11:30:00,6446.84,6532.57,6415.0,6528.58,7533.329862
2018-09-26 17:30:00,6528.64,6557.99,6455.22,6536.44,10194.205878
2018-09-26 23:30:00,6536.44,6545.32,6430.0,6465.12,8369.082745
2018-09-27 05:30:00,6467.84,6530.0,6465.0,6476.28,5992.772717
2018-09-27 11:30:00,6476.28,6513.63,6434.0,6489.87,6759.692563
2018-09-27 17:30:00,6488.93,6540.0,6483.57,6509.85,8000.327927
2018-09-27 23:30:00,6513.61,6750.0,6505.1,6689.13,12334.63509
2018-09-28 05:30:00,6689.12,6736.4,6680.0,6720.5,9522.498841
2018-09-28 11:30:00,6720.45,6814.8,6580.0,6657.73,14247.710068
2018-09-28 17:30:00,6657.73,6695.86,6582.0,6656.27,9698.975363
2018-09-28 23:30:00,6656.27,6700.0,6540.88,6634.58,8930.264251
2018-09-29 05:30:00,6634.58,6634.58,6477.3,6505.54,9674.331872
2018-09-29 11:30:00,6507.57,6620.0,6464.57,6584.96,7983.884844
2018-09-29 17:30:00,6584.96,6609.92,6541.14,6593.0,6788.208772
2018-09-29 23:30:00,6593.0,6636.0,6577.13,6596.38,5809.534212
2018-09-30 05:30:00,6597.66,6607.43,6542.48,6564.03,5499.523775
2018-09-30 11:30:00,6565.0,6662.0,6564.02,6627.93,7033.891593
2018-09-30 17:30:00,6634.4,6660.54,6585.94,6619.7,7368.232719
2018-09-30 23:30:00,6621.2,6650.0,6533.0,6626.57,7863.076432
2018-10-01 05:30:00,6626.57,6667.09,6613.6,6629.12,4042.328973
2018-10-01 11:30:00,6629.12,6644.88,6558.09,6595.0,4445.620976
2018-10-01 17:30:00,6595.0,6616.03,6510.0,6590.25,5499.920505
2018-10-01 23:30:00,6590.24,6630.0,6563.45,6611.61,6633.63644
2018-10-02 05:30:00,6610.0,6640.0,6584.17,6616.37,5719.169288
2018-10-02 11:30:00,6619.83,6623.33,6560.0,6572.01,6149.145892
2018-10-02 17:30:00,6572.48,6600.0,6494.0,6543.63,10164.455854
2018-10-02 23:30:00,6542.0,6586.0,6510.08,6525.79,6213.039054
2018-10-03 05:30:00,6525.79,6549.0,6430.0,6470.01,7723.397915
2018-10-03 11:30:00,6470.0,6510.4,6448.0,6496.13,7079.831079
2018-10-03 17:30:00,6496.12,6545.01,6463.49,6511.0,7613.511507
2018-10-03 23:30:00,6510.99,6538.88,6450.73,6510.0,6035.228637
2018-10-04 05:30:00,6510.01,6643.46,6505.09,6588.0,7817.724239
2018-10-04 11:30:00,6588.98,6627.83,6564.3,6570.81,2773.216761
2018-10-04 17:30:00,6570.0,6610.55,6564.73,6596.04,4335.133745
2018-10-04 23:30:00,6596.05,6621.49,6557.0,6593.79,5148.226073
2018-10-05 05:30:00,6591.69,6632.98,6543.08,6583.76,2959.745389
2018-10-05 11:30:00,6581.02,6610.0,6567.21,6590.0,2114.331141
2018-10-05 17:30:00,6589.6,6614.98,6576.47,6584.06,4233.243277
2018-10-05 23:30:00,6584.07,6697.0,6575.0,6635.65,6789.232585
2018-10-06 05:30:00,6635.65,6651.0,6584.22,6615.67,3935.533905
2018-10-06 11:30:00,6618.69,6634.15,6570.0,6587.16,1748.81418
2018-10-06 17:30:00,6588.86,6607.0,6566.77,6599.95,1970.313669
2018-10-06 23:30:00,6600.63,6606.0,6582.63,6594.27,3284.843637
2018-10-07 05:30:00,6596.44,6609.83,6586.52,6596.69,4469.0085
2018-10-07 11:30:00,6596.68,6599.94,6525.0,6556.0,6928.383852
2018-10-07 17:30:00,6555.9,6597.7,6545.75,6589.18,3910.055142
2018-10-07 23:30:00,6590.07,6640.0,6579.01,6615.26,2099.384268
2018-10-08 05:30:00,6615.26,6628.63,6590.0,6593.36,4266.345027
2018-10-08 11:30:00,6593.36,6666.66,6587.0,6647.78,6036.741888
2018-10-08 17:30:00,6647.78,6715.6,6645.0,6671.01,10236.555105
2018-10-08 23:30:00,6671.05,6705.0,6657.98,6673.01,2583.777521
2018-10-09 05:30:00,6673.01,6685.38,6646.0,6668.68,1781.557071
2018-10-09 11:30:00,6668.66,6680.7,6630.89,6642.02,2499.705566
2018-10-09 17:30:00,6644.67,6651.76,6607.0,6650.01,4881.761756
2018-10-09 23:30:00,6650.01,6674.94,6643.86,6656.61,6191.755076
2018-10-10 05:30:00,6656.67,6659.95,6542.1,6555.0,5918.383227
2018-10-10 11:30:00,6554.99,6605.0,6530.0,6592.0,3935.407018
2018-10-10 17:30:00,6590.06,6619.0,6582.0,6608.5,3107.125146
2018-10-10 23:30:00,6608.5,6646.2,6604.6,6631.0,2429.746053
2018-10-11 05:30:00,6630.21,6633.92,6256.55,6323.0,20165.281812
2018-10-11 11:30:00,6322.11,6325.99,6258.96,6281.61,9737.906788
2018-10-11 17:30:00,6278.7,6335.33,6219.17,6317.0,10731.832714
2018-10-11 23:30:00,6317.0,6322.99,6205.0,6252.68,8077.379018
2018-10-12 05:30:00,6252.71,6328.21,6209.0,6319.0,7631.662438
2018-10-12 11:30:00,6319.5,6360.0,6295.4,6309.49,7996.770936
2018-10-12 17:30:00,6309.49,6355.0,6300.0,6306.37,7051.211036
2018-10-12 23:30:00,6306.37,6328.7,6278.0,6298.01,6324.427009
2018-10-13 05:30:00,6298.0,6330.57,6285.07,6311.2,4768.624678
2018-10-13 11:30:00,6311.2,6338.99,6304.39,6327.25,5787.028027
2018-10-13 17:30:00,6326.61,6345.0,6304.0,6325.62,6632.679123
2018-10-13 23:30:00,6326.53,6341.56,6301.05,6332.93,1909.738197
2018-10-14 05:30:00,6332.92,6416.0,6320.0,6375.73,4935.342175
2018-10-14 11:30:00,6376.08,6395.33,6345.0,6361.01,4392.652969
2018-10-14 17:30:00,6361.07,6403.42,6359.86,6387.01,2755.939582
2018-10-14 23:30:00,6388.99,6410.8,6308.0,6339.34,3543.476588
2018-10-15 05:30:00,6339.34,6750.0,6300.0,6700.0,10536.786806
2018-10-15 11:30:00,6697.68,7680.0,6696.22,6982.28,52714.550735
2018-10-15 17:30:00,6982.28,6999.0,6844.52,6878.67,15344.169771
2018-10-15 23:30:00,6878.0,6900.0,6650.0,6752.5,12152.523934
2018-10-16 05:30:00,6752.5,6870.0,6690.35,6862.12,5164.110459
2018-10-16 11:30:00,6862.12,6900.0,6732.22,6797.9,7472.54493
2018-10-16 17:30:00,6796.38,6799.97,6670.0,6711.01,8586.673674
2018-10-16 23:30:00,6711.52,6785.02,6701.05,6759.27,6334.628701
2018-10-17 05:30:00,6762.76,6811.12,6733.67,6760.09,7820.75554
2018-10-17 11:30:00,6761.04,6780.06,6676.01,6726.13,8382.234082
2018-10-17 17:30:00,6728.56,6761.04,6700.01,6747.85,7099.826548
2018-10-17 23:30:00,6747.43,6754.53,6710.0,6740.89,3338.615209
2018-10-18 05:30:00,6739.01,6796.0,6717.48,6733.01,4368.752857
2018-10-18 11:30:00,6733.02,6745.96,6701.13,6715.86,5659.072686
2018-10-18 17:30:00,6715.86,6725.0,6611.95,6643.0,6298.102005
2018-10-18 23:30:00,6643.0,6666.08,6567.0,6618.96,3790.594393
2018-10-19 05:30:00,6618.96,6648.14,6583.0,6588.01,4998.704674
2018-10-19 11:30:00,6588.0,6617.48,6581.0,6586.65,3139.555611
2018-10-19 17:30:00,6586.63,6596.11,6551.02,6567.23,6406.281673
2018-10-19 23:30:00,6567.23,6577.69,6523.0,6528.88,6228.058812
2018-10-20 05:30:00,6528.88,6557.23,6505.55,6551.48,6467.045727
2018-10-20 11:30:00,6553.68,6605.0,6551.48,6597.78,6790.474259
2018-10-20 17:30:00,6597.2,6617.65,6570.0,6579.54,5184.306376
2018-10-20 23:30:00,6581.35,6599.27,6562.04,6588.4,798.895885
2018-10-21 05:30:00,6585.72,6663.9,6581.69,6617.01,1291.078859
2018-10-21 11:30:00,6617.32,6640.0,6610.12,6618.43,1158.947255
2018-10-21 17:30:00,6618.51,6658.05,6616.0,6630.01,2089.729785
2018-10-21 23:30:00,6631.41,6632.74,6580.0,6590.11,1975.601893
2018-10-22 05:30:00,6590.12,6632.92,6555.42,6622.64,5114.101925
2018-10-22 11:30:00,6622.33,6639.0,6569.58,6594.0,3411.596577
2018-10-22 17:30:00,6594.5,6595.69,6535.27,6576.01,4174.511187
2018-10-22 23:30:00,6576.01,6590.08,6551.28,6581.2,3513.482971
2018-10-23 05:30:00,6581.2,6595.0,6565.6,6585.39,3044.86157
2018-10-23 11:30:00,6583.64,6588.32,6515.45,6541.87,4044.495878
2018-10-23 17:30:00,6541.86,6584.98,6533.44,6558.44,3708.999332
2018-10-23 23:30:00,6556.5,6590.6,6541.01,6553.51,3058.244976
2018-10-24 05:30:00,6553.51,6630.0,6547.53,6615.09,3150.759375
2018-10-24 11:30:00,6615.91,6622.0,6591.0,6600.53,3212.376693
2018-10-24 17:30:00,6600.53,6620.11,6574.61,6594.82,2773.244272
2018-10-24 23:30:00,6594.83,6596.88,6555.0,6565.5,2815.163637
2018-10-25 05:30:00,6566.81,6575.09,6502.8,6539.01,4647.897485
2018-10-25 11:30:00,6539.01,6560.0,6531.65,6546.0,2724.660476
2018-10-25 17:30:00,6544.99,6570.0,6541.0,6547.74,1819.263204
2018-10-25 23:30:00,6545.12,6563.82,6528.0,6528.09,1150.880079
2018-10-26 05:30:00,6528.13,6547.47,6523.19,6538.5,3422.630281
2018-10-26 11:30:00,6537.9,6600.0,6520.0,6557.9,2941.290832
2018-10-26 17:30:00,6557.93,6560.79,6515.01,6544.64,2068.756663
2018-10-26 23:30:00,6548.15,6553.08,6526.23,6538.63,1010.82638
2018-10-27 05:30:00,6538.63,6558.35,6534.46,6544.26,1171.984203
2018-10-27 11:30:00,6544.91,6557.99,6533.0,6535.0,1378.363102
2018-10-27 17:30:00,6535.03,6541.27,6463.04,6495.97,3385.209375
2018-10-27 23:30:00,6495.97,6514.0,6481.96,6505.6,1841.351184
2018-10-28 05:30:00,6505.6,6514.0,6493.8,6513.99,996.180736
2018-10-28 11:30:00,6513.96,6514.0,6477.32,6493.22,1360.946882
2018-10-28 17:30:00,6493.22,6514.17,6475.0,6488.51,1879.061367
2018-10-28 23:30:00,6488.51,6505.0,6453.0,6489.93,1507.744743
2018-10-29 05:30:00,6489.93,6505.01,6479.27,6496.63,1267.102411
2018-10-29 11:30:00,6496.14,6502.68,6390.0,6429.9,4215.413556
2018-10-29 17:30:00,6427.41,6429.79,6315.0,6353.36,6377.020754
2018-10-29 23:30:00,6353.36,6365.24,6317.0,6344.5,1967.687346
2018-10-30 05:30:00,6344.5,6395.0,6340.37,6369.81,2011.100118
2018-10-30 11:30:00,6368.18,6387.99,6330.0,6359.02,2222.77285
2018-10-30 17:30:00,6360.33,6376.81,6337.0,6341.96,2418.12428
2018-10-30 23:30:00,6340.04,6349.68,6317.01,6330.87,2225.178137
2018-10-31 05:30:00,6330.01,6347.12,6330.0,6339.05,1669.950692
2018-10-31 11:30:00,6339.04,6342.98,6320.0,6331.87,2042.748753
2018-10-31 17:30:00,6331.88,6428.0,6245.02,6359.64,6921.950767
2018-10-31 23:30:00,6359.67,6387.28,6355.0,6371.93,1514.238004
2018-11-01 05:30:00,6369.52,6377.0,6352.5,6364.4,1687.957346
2018-11-01 11:30:00,6364.4,6400.0,6363.63,6366.98,2125.30236
2018-11-01 17:30:00,6368.17,6375.0,6348.66,6372.89,2482.846066
2018-11-01 23:30:00,6372.89,6442.65,6363.0,6410.0,2802.930069
2018-11-02 05:30:00,6410.0,6460.34,6407.65,6431.82,2616.457142
2018-11-02 11:30:00,6430.46,6433.51,6388.2,6421.36,2233.895274
2018-11-02 17:30:00,6421.08,6448.0,6402.0,6416.9,3058.929407
2018-11-02 23:30:00,6419.43,6445.0,6416.93,6433.98,1830.158856
2018-11-03 05:30:00,6432.8,6439.97,6405.41,6414.79,1715.161382
2018-11-03 11:30:00,6412.98,6419.0,6345.0,6367.04,2586.738109
2018-11-03 17:30:00,6366.0,6379.4,6345.78,6375.0,2120.151739
2018-11-03 23:30:00,6375.44,6392.28,6368.0,6387.09,1239.190246
2018-11-04 05:30:00,6388.0,6389.0,6359.0,6371.62,1517.424114
2018-11-04 11:30:00,6371.61,6416.6,6370.01,6402.54,2236.58155
2018-11-04 17:30:00,6403.96,6500.0,6397.03,6467.8,3763.258935
2018-11-04 23:30:00,6467.79,6525.0,6460.0,6485.85,3075.130344
